CustomerId,CreditScore,Gender,Age,Advisor_Age,Retired,Children(Y/N),InvestmentGoal,Tenure,ModeCommunication,Recency,Frequency,Monetory, Large B/P , Large ROE , Large S/P , Large Return Rate in the last quarter , Large Market Value , Small systematic Risk,Annual Return,Excess Return,Systematic Risk,NumOfProducts,NumberOfClients,PortfolioSize,Financial_lit,rating_trust,other_advisors,rating_knowledge,rating_comm,rating_avail,comments,Exited
15759618,535,0,48,51,0,0,Retirement,9,phone,2,2,5,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,1,20,149892.79,5,1,0,3,3,1,-0.752082788,1
15811589,716,1,42,44,0,1,Short-term,8,personal,3,5,5,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,2,21,180800.42,2,4,0,2,3,1,-0.427502299,0
15689044,539,1,37,53,0,0,Retirement,2,email,4,2,3,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,1,13,98646.22,2,3,1,2,3,2,-0.514378586,0
15709368,614,0,43,37,0,1,Education,6,email,5,4,3,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,2,19,109041.53,4,4,1,1,3,4,0.55173461,0
15679145,706,1,57,40,0,0,Education,7,personal,2,2,1,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,1,8,17941.16,4,3,1,2,2,2,-0.637715859,1
15655007,758,0,33,46,0,0,Short-term,7,personal,3,4,3,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,2,24,82996.47,4,4,0,2,4,1,0.464848547,0
15623595,586,0,28,48,0,0,Short-term,2,phone,5,5,4,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,2,13,92067.35,3,3,1,2,3,4,0.486687773,0
15589975,646,0,73,43,1,0,Education,6,phone,2,4,5,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,1,20,104719.66,4,4,0,1,4,5,0.569099087,0
15804017,631,0,33,41,0,0,Retirement,4,phone,4,5,5,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,1,10,112687.57,2,3,0,3,2,2,-0.213539043,0
15692132,717,0,22,56,0,0,Retirement,6,personal,3,5,2,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,1,17,84699.56,5,5,0,3,2,5,0.566566689,0
15641122,684,1,30,43,0,1,Retirement,2,phone,3,5,1,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,2,13,83473.82,2,4,1,3,3,5,0.611617005,0
15630910,800,0,49,56,0,1,Education,7,email,2,2,5,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,1,5,47125.11,4,4,1,3,4,2,0.492536815,0
15680772,721,0,36,53,0,0,Education,2,phone,5,3,1,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,2,20,106977.8,5,3,1,2,2,4,0.482709847,0
15658929,683,1,29,54,0,1,Short-term,0,phone,3,1,3,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,1,10,55582.54,4,1,1,3,3,5,0.344792187,1
15585388,660,1,31,53,0,0,Short-term,9,skype,3,5,5,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,2,23,139874.43,3,4,0,2,1,1,-0.491916716,0
15724623,704,0,24,44,0,1,Short-term,7,skype,2,1,5,0,0,0,0.333,0.333,0.333,0.09,0,1.13,1,24,162503.48,4,3,0,3,4,5,0.408607359,1
15588537,615,0,41,60,0,0,Retirement,9,personal,2,3,1,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,1,15,196499.96,2,5,1,1,4,5,0.40001283,0
15574692,667,0,39,41,0,1,Short-term,2,email,1,1,4,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,2,7,40721.24,4,2,0,2,5,4,0.60096354,1
15611325,682,1,24,46,0,0,Education,9,phone,2,5,3,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,2,24,53134.3,5,4,1,2,5,1,0.678471758,0
15587562,484,0,29,49,0,1,Retirement,4,personal,4,5,1,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,1,15,164017.89,3,3,1,1,3,3,-0.67703922,0
15613172,628,1,27,56,0,1,Education,5,phone,2,5,5,0,0.25,0.25,0.25,0.25,0,0.152,0.014,1.05,2,6,155996.96,3,4,1,3,5,2,0.219460448,0
15651022,480,1,44,44,0,0,Education,10,phone,3,2,5,0.25,0.25,0.25,0,0,0.25,0.177,0.023,0.97,1,16,5472.7,5,1,1,3,4,3,0.440009237,1
15586310,578,1,30,48,0,0,Education,4,phone,3,5,3,0.25,0.25,0,0.25,0,0.25,0.17,0.023,0.86,1,18,112187.11,3,4,0,1,2,3,-0.614738249,0
15625524,512,1,40,57,0,0,Retirement,5,personal,3,4,4,0.25,0,0.25,0.25,0,0.25,0.154,0.017,1.04,2,16,146457.83,3,3,1,3,5,5,0.270688691,0
15755209,484,0,35,56,0,1,Education,7,skype,2,5,4,0,0.25,0.25,0.25,0,0.25,0.179,0.022,1,1,22,27286.1,4,4,0,1,2,2,-0.347753632,0
15645248,510,0,30,50,0,1,Education,0,personal,2,5,3,0.25,0.25,0,0,0.25,0.25,0.163,0.021,0.83,2,24,130553.47,2,5,1,1,5,5,0.435722921,0
15790355,606,1,36,55,0,1,Education,5,skype,2,3,4,0.25,0,0.25,0,0.25,0.25,0.153,0.016,1.03,2,15,179351.89,2,4,0,1,1,3,-0.382730638,0
15762615,597,0,40,36,0,1,Short-term,8,phone,3,2,2,0,0.25,0.25,0,0.25,0.25,0.164,0.019,0.93,1,23,94774.12,4,5,1,1,1,3,-0.634597246,0
15625426,754,0,55,54,0,1,Retirement,3,phone,1,2,1,0.25,0,0,0.25,0.25,0.25,0.129,0.012,0.89,1,8,8080.85,5,1,0,1,5,5,0.609195598,1
15716334,850,0,45,41,0,1,Education,2,skype,3,2,3,0,0.25,0,0.25,0.25,0.25,0.14,0.012,1.01,1,21,19482.5,2,3,0,2,2,5,-0.567798033,0
15789669,510,1,65,53,1,1,Short-term,2,personal,2,2,2,0,0,0.25,0.25,0.25,0.25,0.138,0.013,0.97,2,17,48071.61,4,5,1,2,2,3,0.686335943,0
15621075,778,0,45,58,0,1,Education,1,phone,5,2,3,0.2,0.2,0.2,0.2,0.2,0,0.172,0.02,1.01,2,22,174531.27,4,5,0,3,2,4,0.329299327,0
15810845,636,1,42,45,0,1,Retirement,2,email,4,4,4,0.2,0.2,0.2,0.2,0,0.2,0.181,0.023,0.96,2,14,55470.78,2,4,1,2,3,4,0.418502912,0
15719377,804,0,50,56,0,1,Education,4,skype,3,1,3,0.2,0.2,0.2,0,0.2,0.2,0.171,0.022,0.94,1,11,8546.87,3,2,1,3,3,3,-0.280384244,1
15654506,514,1,32,54,0,1,Short-term,8,email,2,5,5,0.2,0.2,0,0.2,0.2,0.2,0.153,0.018,0.88,2,17,95857.18,3,5,1,3,3,2,0.49139112,0
15771977,730,0,39,53,0,0,Education,1,phone,5,5,4,0.2,0,0.2,0.2,0.2,0.2,0.156,0.018,0.97,1,23,194945.8,2,5,1,3,4,5,0.744982946,0
15708710,525,0,37,53,0,1,Short-term,0,phone,5,3,4,0,0.2,0.2,0.2,0.2,0.2,0.161,0.018,0.98,1,15,131521.72,5,5,0,3,2,4,0.288541296,0
15726676,616,1,30,48,0,0,Short-term,5,skype,4,5,1,0.167,0.167,0.167,0.167,0.167,0.167,0.173,0.022,0.91,2,9,196108.51,5,4,0,1,1,1,-0.661352188,0
15587421,687,0,34,53,0,0,Short-term,7,phone,5,2,5,1,0,0,0,0,0,0.139,0.01,1.33,2,11,148564.76,5,5,1,3,1,4,0.601899429,0
15726931,715,0,41,60,0,0,Education,8,skype,2,2,2,0,1,0,0,0,0,0.143,0.01,1.17,2,13,92982.61,5,3,0,2,2,1,-0.630928768,1
15771086,512,0,36,50,0,0,Short-term,3,email,4,3,3,0,0,1,0,0,0,0.173,0.018,1.3,2,6,17675.36,3,5,0,1,5,1,0.439260654,0
15756850,479,1,40,49,0,0,Education,1,skype,5,3,2,0,0,0,1,0,0,0.096,-0.002,1.39,2,10,114996.43,3,5,0,1,5,4,0.545893083,0
15702741,601,1,32,36,0,1,Short-term,8,skype,2,2,3,0,0,0,0,1,0,0.096,0.001,1.04,1,5,86957.42,5,5,0,3,2,2,0.534588935,0
15679200,580,1,29,39,0,1,Retirement,9,skype,3,5,4,0,0,0,0,0,1,0.07,-0.005,1.1,2,18,128077.8,3,3,0,1,5,2,-0.330115669,0
15594815,807,1,35,57,0,1,Education,3,phone,2,4,5,0.5,0.5,0,0,0,0,0.195,0.026,0.97,1,23,600.36,4,4,0,2,1,4,0.616666513,0
15635905,616,0,32,44,0,1,Retirement,6,skype,4,3,4,0.5,0,0.5,0,0,0,0.164,0.016,1.32,2,11,43001.46,4,4,0,1,2,4,0.60891344,0
15777892,721,1,37,50,0,1,Short-term,3,email,3,2,1,0,0.5,0.5,0,0,0,0.185,0.022,1.06,1,6,158591.12,5,5,0,3,2,3,0.467391078,0
15656176,501,1,57,39,0,0,Short-term,10,phone,2,5,2,0.5,0,0,0.5,0,0,0.15,0.015,1.05,2,17,47847.19,2,5,1,1,3,3,-0.500123835,0
15811127,521,1,35,42,0,0,Retirement,6,email,4,2,4,0,0.5,0,0.5,0,0,0.159,0.015,1.17,1,14,10488.44,3,3,0,3,5,2,0.327854436,0
15604482,850,1,30,45,0,1,Retirement,2,skype,5,2,2,0,0,0.5,0.5,0,0,0.17,0.018,1.16,1,17,5978.2,5,3,0,1,2,4,0.429899644,0
15622911,759,1,42,51,0,0,Short-term,4,phone,5,2,4,0.5,0,0,0,0.5,0,0.14,0.011,1.09,1,16,121409.06,2,3,1,3,1,3,-0.356435361,0
15600974,516,1,50,35,0,1,Short-term,5,email,1,2,4,0,0.5,0,0,0.5,0,0.123,0.008,1.01,1,8,146145.93,5,1,0,1,1,5,-0.555976132,1
15727868,711,0,38,47,0,1,Retirement,2,phone,1,2,3,0,0,0.5,0,0.5,0,0.145,0.013,1.07,2,19,14374.86,3,1,1,2,5,5,0.646999022,1
15627801,512,1,33,41,0,1,Education,3,email,3,2,5,0,0,0,0.5,0.5,0,0.09,-0.001,1.15,1,7,94670.77,4,5,0,2,1,1,-0.314494073,0
15773039,550,1,37,55,0,0,Education,3,skype,4,5,2,0.5,0,0,0,0,0.5,0.118,0.009,0.97,1,24,179670.31,4,5,1,3,1,5,0.36631198,0
15755262,608,0,41,54,0,1,Education,3,phone,2,2,2,0,0.5,0,0,0,0.5,0.154,0.017,0.99,1,8,199304.74,3,2,1,3,3,2,-0.547739142,1
15679531,618,1,34,47,0,1,Retirement,5,skype,2,5,4,0,0,0.5,0,0,0.5,0.138,0.013,1.04,1,24,151954.39,5,4,1,2,2,5,0.660118154,0
15684181,643,1,45,58,0,0,Short-term,5,phone,1,2,1,0,0,0,0.5,0,0.5,0.101,0.003,1.12,1,22,142513.5,3,2,0,2,2,3,-0.618683974,1
15612087,671,1,45,46,0,1,Retirement,2,email,3,4,4,0,0,0,0,0.5,0.5,0.093,0.001,1.01,1,15,158264.62,4,4,1,2,3,3,0.331141722,0
15752047,689,1,33,37,0,1,Education,2,phone,5,5,4,0.333,0.333,0.333,0,0,0,0.192,0.024,1.08,2,19,169381.9,3,5,1,1,2,2,-0.486729347,0
15624592,603,1,31,51,0,1,Education,8,email,4,4,4,0.333,0.333,0,0.333,0,0,0.183,0.023,0.98,2,22,169915.02,4,4,0,1,3,1,-0.433908899,0
15573152,620,0,41,56,0,0,Retirement,9,email,2,2,1,0.333,0,0.333,0.333,0,0,0.164,0.017,1.14,2,24,88852.47,2,5,1,1,1,2,-0.50266501,0
15594917,676,0,34,48,0,0,Short-term,1,phone,4,3,1,0,0.333,0.333,0.333,0,0,0.184,0.022,1.07,1,12,40645.81,5,4,0,2,5,5,0.581436745,0
15785542,572,1,26,47,0,1,Retirement,4,phone,2,4,3,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,2,22,60427.3,4,3,0,3,4,1,0.671066186,0
15723488,668,1,47,38,0,0,Retirement,7,skype,3,1,3,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,1,24,157959.02,5,3,0,2,5,1,0.382105403,1
15680920,695,1,46,39,0,0,Short-term,7,personal,2,5,3,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,1,6,133007.34,5,4,0,1,2,1,-0.642993882,0
15786308,730,0,33,59,0,1,Education,9,personal,3,5,1,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,2,19,176576.62,4,3,1,1,5,5,0.607663822,0
15659366,807,1,43,42,0,1,Education,1,phone,1,1,4,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,2,7,34888.04,3,1,0,3,4,1,-0.328829431,1
15774854,592,1,54,41,0,1,Retirement,8,skype,2,1,5,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,1,20,28737.71,4,3,0,3,3,1,-0.640282632,1
15725311,726,0,31,50,0,1,Short-term,9,personal,5,4,5,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,2,21,98178.57,3,3,0,1,4,1,-0.608425735,0
15787155,514,1,30,52,0,1,Education,7,phone,4,5,1,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,1,12,125010.24,5,4,0,1,1,5,0.69199143,0
15727829,567,1,42,57,0,1,Short-term,2,personal,5,4,3,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,2,8,167984.61,2,5,0,2,5,3,0.50564448,0
15733247,850,1,33,53,0,1,Education,10,phone,3,1,5,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,1,9,4861.72,4,3,0,1,3,5,0.481954604,1
15568748,671,1,45,46,0,1,Short-term,6,skype,2,2,4,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,1,23,108872.45,5,3,0,2,4,4,0.509135259,1
15699029,670,1,37,38,0,0,Retirement,4,phone,3,5,5,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,2,7,198252.88,5,4,1,2,2,2,0.208806737,0
15774393,694,0,30,47,0,0,Retirement,9,phone,2,4,4,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,2,6,26960.31,2,4,0,3,2,1,-0.429511572,0
15676895,547,0,39,57,0,0,Retirement,6,email,3,2,3,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,3,7,85746.52,4,1,1,3,2,5,0.620850981,1
15637753,751,1,50,57,0,0,Retirement,2,email,2,1,1,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,1,15,77206.25,3,1,1,3,3,4,-0.605503938,1
15605461,594,0,29,46,0,1,Retirement,3,phone,3,2,2,0,0,0,0.333,0.333,0.333,0.09,0,1.13,1,11,61048.53,2,5,0,1,1,4,-0.495188789,0
15808473,673,1,72,56,1,0,Short-term,1,personal,4,3,3,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,2,25,111981.19,4,4,1,2,1,1,-0.378488709,0
15627000,610,1,40,42,0,1,Short-term,0,personal,5,5,1,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,2,15,62232.6,3,4,0,3,1,3,-0.643215376,0
15787174,512,0,37,49,0,0,Education,1,skype,4,3,5,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,2,10,156105.03,4,4,1,2,1,4,0.655625562,0
15723886,767,1,20,39,0,0,Retirement,3,email,5,3,3,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,2,20,150135.38,2,3,1,3,5,1,-0.505226683,0
15704769,585,0,67,41,1,1,Retirement,5,phone,2,2,2,0,0.25,0.25,0.25,0.25,0,0.152,0.014,1.05,2,22,93146.11,4,5,1,2,2,4,0.252301654,0
15772896,763,1,42,48,0,1,Short-term,6,personal,2,2,5,0.25,0.25,0.25,0,0,0.25,0.177,0.023,0.97,1,7,33462.94,4,3,1,1,4,3,0.505974439,1
15711540,712,0,29,50,0,0,Short-term,2,email,5,5,3,0.25,0.25,0,0.25,0,0.25,0.17,0.023,0.86,1,6,144375,3,5,1,2,4,4,0.653513147,0
15764866,539,0,43,42,0,0,Retirement,3,phone,3,2,4,0.25,0,0.25,0.25,0,0.25,0.154,0.017,1.04,3,15,55803.96,3,2,1,1,1,5,-0.678368756,1
15794056,668,0,46,51,0,0,Education,2,phone,1,2,2,0,0.25,0.25,0.25,0,0.25,0.179,0.022,1,3,17,89048.46,5,2,0,1,2,5,0.435294867,1
15795149,703,1,28,44,0,0,Education,2,skype,2,5,2,0.25,0.25,0,0,0.25,0.25,0.163,0.021,0.83,2,15,162812.16,3,4,0,3,4,5,0.590239121,0
15812009,662,1,38,46,0,0,Education,4,phone,4,4,5,0.25,0,0.25,0,0.25,0.25,0.153,0.016,1.03,2,16,136259.65,4,3,0,1,1,2,-0.667182277,0
15651001,725,0,39,53,0,0,Education,5,phone,4,4,1,0,0.25,0.25,0,0.25,0.25,0.164,0.019,0.93,1,16,124052.97,4,3,0,3,2,1,-0.52326626,0
15813844,703,1,37,57,0,0,Retirement,8,phone,2,3,5,0.25,0,0,0.25,0.25,0.25,0.129,0.012,0.89,2,20,74158.8,5,3,0,1,5,1,0.509650466,0
15596175,659,1,67,45,1,0,Education,6,personal,2,1,3,0,0.25,0,0.25,0.25,0.25,0.14,0.012,1.01,1,10,45071.09,4,3,0,1,4,3,0.517477312,1
15576269,523,1,34,42,0,1,Retirement,7,personal,4,3,3,0,0,0.25,0.25,0.25,0.25,0.138,0.013,0.97,2,7,62030.06,2,4,1,1,1,1,-0.516831698,0
15797219,635,0,40,36,0,1,Retirement,10,phone,3,1,3,0.2,0.2,0.2,0.2,0.2,0,0.172,0.02,1.01,1,25,131953.23,3,2,1,1,1,4,-0.522432054,1
15685500,772,1,26,44,0,1,Education,7,personal,2,2,2,0.2,0.2,0.2,0.2,0,0.2,0.181,0.023,0.96,2,21,79414,5,3,1,1,2,4,0.464634584,0
15599792,545,0,26,57,0,1,Short-term,1,personal,5,5,2,0.2,0.2,0.2,0,0.2,0.2,0.171,0.022,0.94,2,22,199638.56,2,4,0,1,2,2,-0.364984086,0
15657566,634,1,24,45,0,0,Retirement,8,personal,3,2,4,0.2,0.2,0,0.2,0.2,0.2,0.153,0.018,0.88,1,21,157577.29,5,5,1,1,5,1,0.453845644,0
15772423,739,1,54,42,0,0,Retirement,8,personal,2,1,2,0.2,0,0.2,0.2,0.2,0.2,0.156,0.018,0.97,1,16,134420.75,4,3,0,3,4,5,0.355533388,1
15628112,771,0,36,58,0,1,Retirement,5,skype,2,3,1,0,0.2,0.2,0.2,0.2,0.2,0.161,0.018,0.98,1,8,99805.99,3,4,0,2,3,2,-0.332124148,0
15753754,587,0,34,46,0,0,Education,1,personal,5,2,1,0.167,0.167,0.167,0.167,0.167,0.167,0.173,0.022,0.91,2,12,97932.68,4,3,0,3,2,5,0.436028055,0
15793726,681,0,79,49,1,1,Education,0,email,4,4,5,1,0,0,0,0,0,0.139,0.01,1.33,2,20,170968.99,5,5,0,3,1,3,0.678221555,0
15694717,544,1,37,40,0,0,Short-term,2,skype,5,2,3,0,1,0,0,0,0,0.143,0.01,1.17,1,20,57558.95,2,3,0,2,2,5,-0.665684963,0
15665834,696,1,28,53,0,0,Short-term,8,skype,3,4,2,0,0,1,0,0,0,0.173,0.018,1.3,1,15,176713.47,2,4,1,3,3,1,-0.743741632,0
15765297,766,1,41,43,0,0,Short-term,0,skype,3,3,1,0,0,0,1,0,0,0.096,-0.002,1.39,2,11,34283.23,2,5,0,3,1,2,-0.326337366,0
15636684,727,1,34,55,0,1,Education,10,phone,3,2,5,0,0,0,0,1,0,0.096,0.001,1.04,2,16,198637.34,5,5,0,3,1,3,0.500981473,0
15592979,671,0,34,42,0,0,Retirement,6,personal,2,3,5,0,0,0,0,0,1,0.07,-0.005,1.1,2,9,156917.12,2,5,0,2,1,1,-0.336098961,0
15750803,693,0,30,55,0,0,Education,6,personal,4,4,3,0.5,0.5,0,0,0,0,0.195,0.026,0.97,1,8,50457.2,4,4,1,1,4,4,0.743826349,0
15607178,850,1,38,58,0,1,Retirement,3,skype,5,5,3,0.5,0,0.5,0,0,0,0.164,0.016,1.32,1,17,140075.55,4,5,0,3,2,5,0.642591635,0
15713853,732,1,42,47,0,1,Retirement,9,email,5,5,5,0,0.5,0.5,0,0,0,0.185,0.022,1.06,2,10,65323.11,4,3,1,3,3,2,0.673201211,0
15673481,726,0,48,48,0,0,Short-term,6,personal,4,4,4,0.5,0,0,0.5,0,0,0.15,0.015,1.05,1,25,64323.24,2,3,1,2,2,1,-0.254661151,0
15686776,557,0,32,44,0,0,Education,6,personal,3,4,3,0,0.5,0,0.5,0,0,0.159,0.015,1.17,2,23,14956.44,3,3,0,1,1,3,-0.252019369,0
15673693,682,0,26,39,0,0,Education,0,email,2,5,4,0,0,0.5,0.5,0,0,0.17,0.018,1.16,1,19,111879.21,5,4,1,3,1,3,0.528019387,0
15700696,738,1,31,55,0,1,Retirement,9,personal,4,5,2,0.5,0,0,0,0.5,0,0.14,0.011,1.09,1,18,18606.23,2,3,0,3,2,3,-0.130554783,0
15813163,531,0,36,55,0,1,Short-term,9,phone,3,2,1,0,0.5,0,0,0.5,0,0.123,0.008,1.01,1,5,123137.01,2,5,0,1,1,1,-0.460968973,0
15653857,498,1,34,51,0,1,Retirement,2,skype,2,4,3,0,0,0.5,0,0.5,0,0.145,0.013,1.07,2,17,148528.24,2,4,0,2,4,1,-0.494403791,0
15777076,651,1,36,38,0,1,Retirement,7,personal,5,5,2,0,0,0,0.5,0.5,0,0.09,-0.001,1.15,2,22,13898.31,5,4,0,3,4,3,0.365081538,0
15717398,549,0,39,56,0,1,Retirement,7,phone,1,2,5,0.5,0,0,0,0,0.5,0.118,0.009,0.97,1,7,81259.25,3,3,0,2,5,5,0.247115046,1
15799217,791,0,35,59,0,1,Education,7,personal,5,3,1,0,0.5,0,0,0,0.5,0.154,0.017,0.99,1,8,161051.75,3,5,1,1,2,1,-0.471866537,0
15787071,650,1,41,49,0,0,Short-term,9,email,2,4,5,0,0,0.5,0,0,0.5,0.138,0.013,1.04,2,14,191599.67,3,5,0,1,4,2,0.462748944,0
15619955,733,1,34,36,0,1,Short-term,3,phone,3,1,3,0,0,0,0.5,0,0.5,0.101,0.003,1.12,3,17,48559.19,5,1,1,3,3,2,-0.622601423,1
15796505,811,0,34,38,0,0,Education,1,skype,2,3,1,0,0,0,0,0.5,0.5,0.093,0.001,1.01,2,9,186339.74,4,5,1,3,1,3,0.503549649,0
15725166,707,1,30,37,0,1,Short-term,8,skype,3,2,2,0.333,0.333,0.333,0,0,0,0.192,0.024,1.08,2,14,33159.37,5,3,0,2,4,2,0.456924303,0
15800116,712,1,28,58,0,0,Short-term,4,skype,4,4,3,0.333,0.333,0,0.333,0,0,0.183,0.023,0.98,1,5,93883.53,2,3,1,2,1,1,-0.78916776,0
15758685,706,0,37,49,0,0,Retirement,7,phone,5,5,4,0.333,0,0.333,0.333,0,0,0.164,0.017,1.14,2,16,110899.3,4,4,0,1,1,1,-0.595971056,0
15694456,756,1,62,56,1,0,Short-term,3,phone,2,1,1,0,0.333,0.333,0.333,0,0,0.184,0.022,1.07,1,16,11199.04,4,2,0,3,4,3,0.683162104,1
15767339,777,0,53,37,0,1,Education,10,phone,5,3,2,0.333,0.333,0,0,0.333,0,0.147,0.015,0.95,2,19,189992.97,2,5,0,2,4,4,0.565890384,0
15683562,646,1,35,54,0,1,Retirement,6,skype,4,2,5,0.333,0,0.333,0,0.333,0,0.168,0.017,1.17,1,14,164255.69,2,3,1,3,2,5,0.618595934,0
15782210,714,1,46,41,0,0,Education,1,email,3,2,4,0,0.333,0.333,0,0.333,0,0.146,0.014,0.99,1,22,152167.79,3,3,1,3,3,1,-0.42864025,1
15668893,782,1,39,44,0,1,Short-term,8,skype,3,3,1,0.333,0,0,0.333,0.333,0,0.127,0.01,0.99,2,13,33949.67,3,4,0,3,2,2,-0.522843703,0
15669169,775,1,29,50,0,1,Short-term,10,skype,4,3,3,0,0.333,0,0.333,0.333,0,0.124,0.007,1.09,2,9,68143.93,4,4,1,2,3,2,0.550009348,0
15643024,479,1,35,47,0,0,Short-term,4,phone,3,1,4,0,0,0.333,0.333,0.333,0,0.138,0.012,1.04,1,12,47251.79,3,1,0,3,3,4,-0.362895468,1
15699389,807,1,42,36,0,1,Retirement,7,phone,4,3,5,0.333,0.333,0,0,0,0.333,0.17,0.024,0.82,1,7,25885.72,5,5,0,2,5,4,0.536965765,0
15708608,799,0,22,43,0,0,Short-term,8,email,5,2,4,0.333,0,0.333,0,0,0.333,0.135,0.012,1.07,2,25,192633.85,4,5,0,3,5,2,0.605668775,0
15626144,675,1,40,47,0,1,Education,7,skype,4,3,4,0,0.333,0.333,0,0,0.333,0.185,0.024,0.98,2,16,34577.36,4,3,0,2,5,3,0.186273049,0
15573112,602,1,29,42,0,1,Retirement,5,email,2,2,1,0.333,0,0,0.333,0,0.333,0.127,0.011,0.94,1,15,161229.84,4,3,0,1,4,3,0.445639638,0
15790678,475,0,32,58,0,1,Short-term,8,phone,5,4,4,0,0.333,0,0.333,0,0.333,0.156,0.017,0.99,1,23,100816.29,3,4,1,3,2,3,0.564270108,0
15727556,744,0,26,37,0,0,Short-term,5,skype,2,4,2,0,0,0.333,0.333,0,0.333,0.157,0.016,1.07,1,14,181694.44,3,5,0,2,3,2,0.293372655,0
15697307,588,1,34,40,0,0,Education,10,email,4,4,1,0.333,0,0,0,0.333,0.333,0.138,0.014,0.96,2,15,79078.91,5,3,1,1,3,3,0.545046592,0
15652266,703,1,42,57,0,0,Education,9,skype,5,2,1,0,0.333,0,0,0.333,0.333,0.138,0.012,0.97,1,9,137316.32,2,3,0,3,1,3,-0.359095001,0
15607098,747,0,41,57,0,0,Retirement,5,skype,2,4,1,0,0,0.333,0,0.333,0.333,0.141,0.014,0.95,2,7,194926.86,5,4,0,3,2,2,0.512628766,0
15655774,583,1,27,36,0,1,Education,7,email,5,4,3,0,0,0,0.333,0.333,0.333,0.09,0,1.13,2,16,51285.49,5,3,1,2,2,4,0.730557613,0
15590241,750,0,34,52,0,0,Short-term,9,phone,2,2,5,0.25,0.25,0.25,0.25,0,0,0.191,0.024,1.06,1,24,150401.53,4,2,1,2,2,3,-0.16004102,1
15785819,681,1,38,56,0,1,Education,3,email,3,4,5,0.25,0.25,0.25,0,0.25,0,0.17,0.019,1.02,2,23,112491.96,5,3,1,3,1,2,-0.562428352,0
15723654,773,1,25,36,0,0,Education,2,skype,5,4,2,0.25,0.25,0,0.25,0.25,0,0.15,0.015,0.98,1,10,73656.38,2,5,0,3,1,3,-0.504277102,0
15774510,714,0,31,42,0,0,Retirement,4,phone,3,4,1,0.25,0,0.25,0.25,0.25,0,0.153,0.015,1.08,1,20,106636.89,3,3,0,2,2,1,-0.523243921,0
15684173,687,0,44,60,0,1,Retirement,7,phone,1,1,2,0,0.25,0.25,0.25,0.25,0,0.152,0.014,1.05,3,8,155853.52,3,3,1,3,5,3,0.44936927,1
15650068,511,1,58,53,0,1,Education,0,phone,4,2,4,0.25,0.25,0.25,0,0,0.25,0.177,0.023,0.97,1,23,162599.51,2,5,0,3,5,1,0.685254902,0
15811490,627,1,33,38,0,1,Short-term,5,email,2,5,3,0.25,0.25,0,0.25,0,0.25,0.17,0.023,0.86,2,22,103737.82,5,3,0,2,1,4,0.148180745,0
15803976,694,0,31,51,0,0,Education,10,email,2,2,5,0.25,0,0.25,0.25,0,0.25,0.154,0.017,1.04,2,6,160990.27,4,5,1,2,1,2,-0.442189014,0
15682541,616,0,36,37,0,0,Short-term,6,personal,4,3,2,0,0.25,0.25,0.25,0,0.25,0.179,0.022,1,1,16,15462.84,3,4,0,1,3,5,0.521415646,0
15695699,687,1,35,48,0,0,Retirement,8,phone,3,2,2,0.25,0.25,0,0,0.25,0.25,0.163,0.021,0.83,2,13,10334.05,4,5,1,1,5,5,0.485704187,0
